baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
27.89160932055171,-4.167399608956844,0.3742845245165306,-11.134309157825697,8.54046222716439e-29,1.065337258216486e-24,IGF2
59.02035188260962,2.201091782054134,0.22472607766387925,9.794554352282544,1.188202163949821e-22,7.410816896555033e-19,GREM1
124.1942276894032,3.9339575412431413,0.42814315131302944,9.18841637237097,3.9866705961236465e-20,1.657657633868212e-16,SCN8A
41.93960592163628,3.0565731966447207,0.339222907857086,9.010515286109301,2.050905613225241e-19,6.395749154842913e-16,COL27A1
566.3773343504674,-2.428005413420091,0.27820583423995277,-8.727370581761178,2.6066187174300954e-18,6.502992376244602e-15,LUM
123.63758738908933,-1.728779035083118,0.20859976534191535,-8.287540651109941,1.1561409274515965e-16,2.4036169881718693e-13,H19
16.471075090743494,3.8894079187283865,0.47777671640389807,8.14063930951461,3.9319612914649704e-16,6.195839459809767e-13,EHHADH
244.88545647214343,1.1247054705071824,0.1469669107841464,7.65278023812491,1.966798739422482e-14,2.4533847475556043e-11,PFN1
11.598635992431275,2.297615255115014,0.30937966788034127,7.426523115939417,1.1148942012571766e-13,1.2642900242256382e-10,ATP6AP1L
237.32897954491835,1.0877573419745463,0.14728414467009238,7.385434083288852,1.519568052956763e-13,1.5795909910485553e-10,CD99
82.22512033835349,-0.8373606243320443,0.11759301418082771,-7.1208364728571345,1.0727400784774634e-12,1.0293353645329137e-09,ZFAS1
127.55637075491529,-2.498095498415173,0.3569058281317073,-6.999312708038246,2.572211779886339e-12,2.291840695878728e-09,IFIT3
215.54482628127525,-0.8210674102024303,0.11759271303564571,-6.982298384029471,2.9038954115047995e-12,2.4148794242073915e-09,UBA52
761.5197748492601,0.9971671220458805,0.1435801869511432,6.945018969679933,3.784094730019718e-12,2.9501748538916224e-09,PKM
421.1399815186227,-0.9091530420430529,0.13223814498198108,-6.87511944580692,6.193793928406892e-12,4.5366441247586624e-09,RPL34
312.0654814409797,-1.0524510522345822,0.15335541099289532,-6.86282306845593,6.751282679835778e-12,4.5366441247586624e-09,GAS5
57.516776590937596,-0.8446027550185196,0.12312886283442215,-6.859502602198976,6.910072019433589e-12,4.5366441247586624e-09,COMMD6
21.905624024541574,1.9927966989867307,0.29098752187517274,6.848392282063549,7.468453770764702e-12,4.658074616825945e-09,ACP6
89.03744604415445,-0.7970381803599518,0.11654875184126448,-6.838667662829124,7.993307624893158e-12,4.748024729186536e-09,MT-ND3
26.457533963492857,-1.0661530799738346,0.15617440529050386,-6.826682502748494,8.690072498011515e-12,4.9272711063725296e-09,PPP1R14B
308.077895393583,-0.8591916160705548,0.12640771279938898,-6.79698728062666,1.0682952527006758e-11,5.793876079212274e-09,RPL11
114.24802106695009,-1.2915283420185848,0.1919858077560164,-6.727207375973921,1.7295017448593343e-11,8.98908531890639e-09,ABI3BP
286.36010329348437,-0.9344504884840532,0.13912137693035373,-6.716800171923637,1.857584292664221e-11,9.268602586677397e-09,RPS4Y1
11.4625395037492,2.619267325609919,0.3944181312344997,6.640839044117483,3.119024942138493e-11,1.4964121972398293e-08,MLPH
13.242830886335698,3.219620993435343,0.4860277810132908,6.62435588912828,3.487655769968798e-11,1.6112969657255848e-08,NIPAL2
15.693970112109906,1.8790022366719294,0.29717060474531326,6.322974771620858,2.565752043500644e-10,1.1430425353795369e-07,DNASE1
396.32925697069317,-1.0448111150383959,0.16569005784951357,-6.305816586697892,2.866783652706388e-10,1.233112389098603e-07,WSB1
105.23381725978672,1.2653585809136816,0.201435137077457,6.281717277691819,3.348533892902748e-10,1.3331300012966433e-07,MYH9
141.39125819032614,-1.476162712893196,0.2351162580653681,-6.278437420872812,3.419926249919239e-10,1.3331300012966433e-07,HIPK3
17.389320123835294,2.4817309025691268,0.39898058607252646,6.220179600713704,4.965861252991508e-10,1.8218868608769434e-07,CCBE1
37.60902927443239,1.8035185848797854,0.2930395636139452,6.1545224905390885,7.530403764243789e-10,2.609284904310473e-07,CAPG
27.903612361350408,-1.702528736091554,0.27688584275784733,-6.148847189635888,7.804812689180892e-10,2.6312765806714174e-07,MECOM
10.314080788133268,5.069855629021685,0.8252194759355882,6.143645147581815,8.064890618110771e-10,2.647406462376678e-07,MTMR7
119.89628722540895,1.3416715806246347,0.21925369562924585,6.1192655237765194,9.400764688065526e-10,2.975504529880137e-07,INTU
107.13893197479784,-1.1783250115224522,0.19263441700062012,-6.116897644093677,9.54146073394304e-10,2.975504529880137e-07,WWTR1
569.6522867008788,-0.8647033373053113,0.14206904101214274,-6.086500838922427,1.1540505338344115e-09,3.427530085488202e-07,RPL27A
118.67415420954154,-0.7205290776525427,0.11853887647006596,-6.078420001175685,1.2137250813621832e-09,3.5209317825376447e-07,RPL36AL
465.73471564922295,-0.7483010566782238,0.1233490438991315,-6.0665330919803955,1.3070080650348836e-09,3.705367864373895e-07,RPS27A
142.4838641230468,-1.0931833687880697,0.18079561454676785,-6.046514853408057,1.4801259274973671e-09,4.034654252205391e-07,THUMPD1
4335.248610239388,0.9270715551437618,0.1533445625755215,6.045676087713793,1.4878474875857623e-09,4.034654252205391e-07,ACTB
172.8811207481126,-0.6808964177312433,0.11273948553674523,-6.039555835203084,1.5453903116435069e-09,4.101531648391725e-07,SNHG5
22.878747650365316,1.3673619585254244,0.2293557268160493,5.9617519802419965,2.4954772347272247e-09,6.352772046119878e-07,CFAP69
443.1753001442682,-0.8575514697523968,0.1440609228594003,-5.952700098897357,2.637543527894576e-09,6.580143593391388e-07,STAT2
